file,label,entropy,laplacian_variance,hf_energy_ratio,spectral_slope,noise_entropy,gradient_variance,edge_density,color_uniformity,saturation_mean,dct_energy_ratio
000000023359.png,0,4.871414,316.452006,0.009885,3.504487,2.127044,3782.312629,0.015282,42.048087,0.666486,0.00114
000000023666.png,0,7.33734,385.571983,0.00839,3.414915,4.127146,5606.188135,0.043636,66.167237,0.209212,8e-05
000000023751.png,0,7.187464,271.902049,0.002087,3.685797,3.854975,3750.163086,0.03796,50.465636,0.14838,7.8e-05
000000023781.png,0,7.817626,2063.479553,0.025501,3.49168,5.40587,17749.306353,0.158569,54.561902,0.394483,0.00132
000000023899.png,0,6.960335,68.721446,0.006455,4.079631,3.835215,2149.412426,0.021454,53.695782,0.19743,0.000152
000000023937.png,0,6.962054,443.901864,0.004732,3.475716,4.946816,3080.526022,0.078312,31.971911,0.458826,8.2e-05
000000024021.png,0,7.211202,1207.240472,0.030155,4.002432,5.54701,15641.693135,0.158813,53.431408,0.0,0.000529
000000024027.png,0,6.934781,112.36068,0.001716,4.19525,3.286001,2841.947847,0.023827,38.542002,0.143235,0.0
000000024144.png,0,7.75192,1610.344199,0.010132,2.814456,5.79606,5747.759313,0.197563,49.862382,0.341501,0.000348
000000024243.png,0,7.797822,1281.533215,0.011224,3.02326,4.944125,8241.834301,0.085297,59.791713,0.229042,0.000208
000000024567.png,0,7.690162,1152.492412,0.011362,3.086578,5.029796,7467.170201,0.113388,51.451478,0.320155,0.000957
000000024610.png,0,7.140207,385.901553,0.007273,3.642831,4.351776,6410.462002,0.047382,44.779688,0.590322,2.5e-05
000000024919.png,0,6.862771,466.840514,0.004013,3.337517,4.770544,3592.47185,0.070786,48.217661,0.272817,0.000511
000000025057.png,0,7.714626,8923.456824,0.040651,2.549871,5.675246,27441.311133,0.216557,51.252329,0.361114,0.00246
000000025096.png,0,7.357702,600.139402,0.010935,4.0,4.420515,8635.676296,0.08078,43.044714,0.47501,0.000244
000000025139.png,0,7.713968,904.905023,0.018551,4.581899,5.824239,20785.293144,0.111034,54.171461,0.169965,9.6e-05
000000025181.png,0,7.340813,2050.418823,0.029907,3.546613,5.40359,20983.355388,0.141529,54.592712,0.0,0.000475
000000025228.png,0,7.541999,141.186736,0.002132,3.353269,4.564772,1171.987983,0.005905,62.855797,0.275856,0.000256
000000025386.png,0,7.756262,1081.771309,0.013335,3.199678,5.155988,8926.895732,0.115295,47.275565,0.384135,0.007146
000000025393.png,0,6.795038,415.706756,0.020635,3.40443,4.40899,4934.34428,0.039879,40.43208,0.327256,0.000713
000000025394.png,0,7.203552,1169.590345,0.022894,2.864699,4.403735,6968.656699,0.067013,51.198393,0.434947,0.001053
000000025424.png,0,6.164686,244.955481,0.004087,3.767143,4.505308,3928.032435,0.024784,36.309521,0.867099,0.000111
000000025560.png,0,7.466312,348.885944,0.010262,3.915307,4.486022,8104.134578,0.042217,48.30358,0.290371,3.3e-05
000000025593.png,0,7.585153,1799.950937,0.019184,3.023116,5.000457,12426.55479,0.090691,68.750438,0.384609,0.002147
000000025603.png,0,7.392238,219.229914,0.006707,3.531879,4.484921,3446.401847,0.054512,67.21216,0.493758,0.000173
000000025986.png,0,7.848483,448.737714,0.006955,3.648512,5.0211,6938.423335,0.091656,61.432989,0.261284,0.000154
000000026204.png,0,7.866884,2839.379325,0.023079,3.300016,5.825701,19580.110569,0.200413,57.25491,0.151499,0.000573
000000026465.png,0,7.264904,279.809607,0.005585,4.275095,4.313716,6263.009452,0.053841,76.775385,0.217922,0.000166
000000026564.png,0,7.669728,1394.253066,0.020908,3.520803,4.593847,15617.749691,0.097824,57.945948,0.259781,0.000483
000000026690.png,0,5.82191,552.305362,0.049273,3.793344,3.630144,9442.686853,0.050232,36.172898,0.683991,0.000746
000000026926.png,0,7.551653,531.241199,0.011293,3.643435,4.826315,5977.521421,0.073856,49.609228,0.475607,0.000427
000000026941.png,0,7.745286,1084.473083,0.011861,3.495068,5.07611,10394.357749,0.1133,50.241895,0.316285,0.000199
000000027186.png,0,7.639433,293.344762,0.005466,3.700599,4.29462,4125.886164,0.054932,53.244191,0.270073,0.000317
000000027620.png,0,7.704269,1087.527709,0.011494,3.120959,4.98732,9050.653223,0.077888,58.851009,0.158055,0.000325
000000027696.png,0,7.729817,282.53125,0.008498,4.052191,5.049002,3990.541634,0.098526,51.762678,0.726684,9e-05
000000027768.png,0,7.480324,2037.58088,0.013441,2.987028,4.805116,16819.372772,0.113712,75.251686,0.257508,0.000209
000000027932.png,0,7.708182,370.336017,0.012589,4.480209,5.822652,8080.648599,0.131638,52.311662,0.198606,6e-06
000000027972.png,0,7.474797,779.160354,0.008219,3.570484,4.930172,8461.797963,0.117096,38.633013,0.547045,5.3e-05
000000027982.png,0,7.313421,1021.189332,0.017056,4.059785,5.387088,9923.753308,0.152367,67.570171,0.0,0.000121
000000028285.png,0,6.827866,2785.198919,0.052875,3.027767,5.067965,20691.217322,0.122997,30.270959,0.557458,9.6e-05
000000028449.png,0,7.693388,232.689313,0.003765,3.825218,4.634647,2884.060921,0.055683,53.767148,0.124604,2.8e-05
000000028452.png,0,7.731489,293.33838,0.003605,3.519565,4.528457,3031.938013,0.04269,55.288131,0.338491,5.3e-05
000000028809.png,0,7.703212,385.111495,0.004088,2.864573,4.628681,2153.330128,0.027981,56.234467,0.59846,0.000176
000000028993.png,0,7.921013,6653.202764,0.043578,2.630196,6.169999,25167.276565,0.237164,66.854049,0.445131,0.001742
000000029187.png,0,7.50987,1924.719449,0.026685,2.930969,5.403736,11012.073165,0.150818,43.050128,0.296362,0.001549
000000029393.png,0,7.765142,1758.136154,0.032055,3.890215,5.787992,16312.675571,0.204041,59.595737,0.3387,0.000184
000000029397.png,0,7.335991,654.544529,0.006645,3.090862,5.060668,4106.85655,0.06105,40.065679,0.384617,0.000193
000000029596.png,0,7.617821,715.563364,0.008105,3.686482,4.554569,9600.119376,0.078701,60.592758,0.433903,7e-05
000000029640.png,0,7.770527,949.646426,0.0167,3.790458,5.406543,10205.551138,0.158409,52.685329,0.646232,0.000318
000000029675.png,0,7.571354,357.711113,0.004929,3.354456,4.947257,4485.216896,0.046417,73.867187,0.58804,8.8e-05
000000029984.png,0,6.239895,645.994044,0.005428,2.794229,4.730611,3736.033672,0.052631,26.735425,0.218282,0.000186
000000030213.png,0,7.81514,2825.990402,0.027731,3.101714,5.887002,16640.952984,0.206497,45.439279,0.462961,0.000644
000000030494.png,0,7.769932,4498.415798,0.034687,2.439592,6.132592,9826.64601,0.268291,47.574269,0.428041,0.003959
000000030504.png,0,7.708839,1609.040286,0.013117,3.205449,5.51275,11971.601492,0.149506,63.546498,0.291568,0.000475
000000030675.png,0,7.227798,1540.959331,0.023318,3.87807,5.297115,14300.841656,0.169552,51.553642,0.444789,0.000124
000000030785.png,0,7.723923,1858.308269,0.028894,3.138772,5.019889,14735.689834,0.111443,54.83845,0.497946,0.001203
000000030828.png,0,7.397384,795.50765,0.018505,3.764439,4.648587,11512.156388,0.067371,51.699684,0.4656,0.000192
000000031050.png,0,7.574143,1849.117371,0.023174,3.157959,4.984158,13063.977855,0.11446,43.964112,0.433746,0.001354
000000031093.png,0,6.379793,208.271572,0.007021,3.750251,3.894999,3049.145652,0.030506,20.215862,0.337869,0.000155
000000031118.png,0,7.01522,2567.539758,0.072153,3.012027,4.977852,15853.014531,0.141121,40.309284,0.446497,0.001146
000000031217.png,0,6.794741,916.51819,0.018331,3.096958,5.462523,4051.582459,0.118168,49.642988,0.211675,0.002184
000000031248.png,0,7.760357,711.167251,0.013835,4.317864,5.015279,11758.722966,0.113182,49.734559,0.146041,4e-06
000000031269.png,0,7.670551,9499.611144,0.032127,2.053155,6.021088,18083.041131,0.25462,64.31881,0.205314,0.002827
000000031296.png,0,7.698209,1586.26405,0.028305,3.4626,5.315413,13784.898453,0.136948,48.262474,0.416877,0.000309
000000031322.png,0,7.378766,3345.610223,0.081141,3.148607,6.137067,16233.59186,0.271919,35.58181,0.297199,0.000965
000000031620.png,0,7.433004,244.129524,0.004018,3.617064,4.346574,3146.818539,0.034981,42.257371,0.323606,7.8e-05
000000031735.png,0,7.352875,1081.609036,0.013198,3.270067,4.443719,10628.878319,0.085529,77.177063,0.404599,0.001433
000000031749.png,0,7.321352,2219.256543,0.010309,2.845313,4.692381,15989.653092,0.064487,86.100304,0.399723,0.001678
000000031817.png,0,7.78026,260.456091,0.006726,4.299324,4.469063,5483.62664,0.053768,63.071511,0.371721,2.1e-05
000000032038.png,0,6.592508,330.64987,0.012817,4.367364,4.48172,5515.053221,0.087566,65.451304,0.527744,2.5e-05
000000032081.png,0,6.768451,783.078352,0.009379,3.693399,5.186904,6565.613582,0.071136,31.6444,0.469382,9.5e-05
000000032285.png,0,7.588301,198.108803,0.003536,3.907559,3.783478,3393.545709,0.034679,59.657729,0.296137,1.1e-05
000000032334.png,0,7.797896,715.002381,0.009628,3.375338,4.54265,7264.002612,0.076881,68.109653,0.284325,0.000237
000000032570.png,0,7.777258,693.327436,0.006884,3.37028,5.279005,4306.690807,0.102127,60.839044,0.205979,0.000226
000000032610.png,0,7.538022,1937.695511,0.034939,3.393705,5.553341,16780.087697,0.140949,52.517296,0.542807,0.000714
000000032735.png,0,7.1837,121.629845,0.00153,3.756296,3.530193,2073.301954,0.01548,44.867062,0.299983,9e-06
000000032811.png,0,6.732883,415.580522,0.007031,4.284406,4.877664,7266.421867,0.076057,94.770149,0.41088,1.8e-05
000000032817.png,0,7.753401,244.652256,0.003063,3.519777,4.323553,2956.962349,0.038509,60.850308,0.344218,3.6e-05
000000032861.png,0,7.461184,744.384922,0.019565,3.852869,4.748448,10766.068111,0.069321,60.236922,0.583983,0.000543
000000032887.png,0,7.263872,755.600086,0.023873,3.487338,5.498831,7692.484064,0.135937,56.200449,0.223187,0.000768
000000032901.png,0,7.852738,1509.10254,0.009768,2.942345,4.976575,7515.365067,0.093124,57.485844,0.291706,0.000223
000000032941.png,0,7.415285,1771.133333,0.015129,2.978769,5.309744,12100.755248,0.095421,49.018999,0.158443,0.000127
000000033005.png,0,6.651898,530.462669,0.015819,3.495806,4.676133,4614.630231,0.055878,56.247686,0.317604,0.001121
000000033104.png,0,7.763561,4157.426911,0.042615,3.369218,5.924937,26503.88814,0.190685,58.547243,0.391817,0.000951
000000033109.png,0,7.365494,2327.116729,0.017729,2.823433,5.041588,12705.71632,0.107628,82.981741,0.21766,0.003504
000000033114.png,0,6.555708,453.515857,0.004237,2.887405,4.486757,2967.366074,0.060875,30.238859,0.15921,0.000121
000000033221.png,0,7.292389,674.514757,0.00791,4.404224,4.884959,10994.790018,0.131603,71.528661,0.154257,4.1e-05
000000033368.png,0,6.317553,571.086536,0.007914,3.771993,3.91105,9449.989151,0.041637,58.822674,0.485263,6.2e-05
000000033638.png,0,6.851617,494.612392,0.016359,3.8674,4.605922,7907.758299,0.070717,54.415435,0.49754,0.000354
000000033707.png,0,7.57222,2361.954089,0.017222,2.880546,5.416976,13467.980375,0.170406,67.455848,0.426247,0.002364
000000033759.png,0,7.737772,8813.037813,0.066813,2.415382,6.361434,21257.910707,0.272598,60.908705,0.426194,0.015498
000000033854.png,0,6.692458,3651.444723,0.019982,3.189805,5.221069,25147.987013,0.167027,83.302117,0.110779,0.003148
000000034071.png,0,6.909356,165.603594,0.006512,3.663025,2.300099,1903.017276,0.012196,65.524954,0.626748,0.001117
000000034139.png,0,7.737334,4514.693918,0.060116,2.819269,5.26036,29805.318575,0.127377,51.682131,0.350052,0.005282
000000034205.png,0,7.735975,570.091002,0.008701,3.708151,4.431967,5898.045417,0.102882,47.662133,0.51819,0.000326
000000034257.png,0,7.044533,1540.97998,0.063216,4.209279,5.671406,19535.164439,0.20348,50.983924,0.619172,0.000332
000000034417.png,0,7.620709,910.632071,0.014639,4.209333,4.994149,13542.85501,0.116615,42.512684,0.300613,1.7e-05
000000034452.png,0,7.558151,9086.23696,0.055184,2.142271,6.409959,17712.889922,0.297871,33.17056,0.247852,0.004066
000000034760.png,0,7.245407,592.810017,0.015513,3.446127,4.678293,6220.664774,0.092808,35.21315,0.602634,0.000344
000000034873.png,0,7.375704,1038.131851,0.009529,3.00341,4.372403,7868.400477,0.068897,45.894209,0.186519,0.002095
000000035062.png,0,5.906793,142.835109,0.033529,3.990507,4.308054,3150.230356,0.038357,27.44135,0.313651,0.000249
000000035197.png,0,6.909814,1952.517719,0.013095,3.572621,4.485884,24102.034804,0.086071,72.772238,0.0,0.000103
000000035279.png,0,6.770002,4133.41842,0.034241,2.933114,5.077525,24227.309741,0.152275,80.528408,0.330041,0.001261
000000035326.png,0,7.348238,1313.080887,0.019468,2.746748,4.732281,6979.610802,0.067455,53.823774,0.321152,0.00024
000000035682.png,0,7.679435,103.484201,0.003825,4.132802,3.951975,4931.055846,0.03981,69.49606,0.718619,6e-06
000000035770.png,0,7.653849,277.087828,0.005,3.697214,3.836623,4739.882931,0.049747,55.243793,0.457265,3.7e-05
000000035963.png,0,7.758692,2910.283568,0.026624,2.634514,5.694675,10229.746815,0.206905,51.782815,0.379483,0.000844
000000036494.png,0,7.635384,2426.109599,0.040995,3.443238,5.326094,23388.391743,0.167885,58.885512,0.500008,0.000546
000000036539.png,0,7.592681,3586.339053,0.02063,3.045363,5.932051,16357.663411,0.21331,52.242073,0.102443,0.00162
000000036660.png,0,6.688925,508.529473,0.03164,3.91933,5.028823,5420.089812,0.071911,21.067045,0.620696,0.000925
000000036678.png,0,7.547392,448.390654,0.005701,4.089006,4.665331,6009.978472,0.068691,63.766925,0.235588,4.6e-05
000000036844.png,0,7.453517,1769.775322,0.025592,2.963911,4.332692,14172.382854,0.073627,60.163143,0.280125,0.002231
000000036861.png,0,7.417727,1041.2509,0.008919,2.927136,5.083959,5970.184487,0.075817,67.311777,0.196644,0.000615
000000036936.png,0,7.517573,837.905956,0.020679,3.614663,4.713079,8553.782257,0.085648,46.170189,0.574765,0.000324
000000037670.png,0,6.828407,347.279074,0.003461,3.248206,3.508503,3450.242726,0.031212,34.758524,0.337795,0.000272
000000037689.png,0,7.310627,774.646605,0.006846,3.433114,4.121903,7778.459844,0.055355,73.860748,0.395311,0.000244
000000037740.png,0,7.784543,1125.397386,0.00771,2.904617,4.22667,7302.093177,0.057514,61.979204,0.422387,0.000403
000000037751.png,0,7.690202,1409.598019,0.006978,2.494211,5.285932,3675.747898,0.086361,67.070504,0.195767,0.002457
000000037777.png,0,7.2794,26.115223,0.00096,4.455955,4.719268,2192.683555,0.025017,45.985028,0.263976,0.0
000000037988.png,0,5.868179,418.59679,0.005057,3.061263,3.438087,3805.524549,0.020718,37.952165,0.305857,0.00072
000000038048.png,0,7.43864,625.108657,0.009412,4.2354,4.812044,10730.726948,0.093189,85.739912,0.252105,1e-05
000000038070.png,0,7.418921,136.899094,0.003813,4.012601,3.312081,2114.904122,0.024338,45.026035,0.147714,2.3e-05
000000038118.png,0,6.687323,568.100669,0.003469,3.225906,3.436854,4403.991022,0.040009,53.806399,0.231044,0.000124
000000038210.png,0,7.628153,4802.391133,0.032459,3.019527,6.003326,22893.557838,0.215546,65.816664,0.088017,0.000621
000000038576.png,0,7.266985,1409.249483,0.011622,3.488669,4.417695,17827.941359,0.072697,74.962862,0.0,6.1e-05
000000038678.png,0,7.713524,209.038668,0.003619,3.700955,4.621108,3905.425623,0.035801,63.213645,0.355586,6.6e-05
000000038825.png,0,7.791596,2079.609286,0.030678,3.670448,5.872829,24641.96899,0.196945,44.638469,0.244988,5.6e-05
000000038829.png,0,7.349972,1078.564435,0.033159,3.559448,5.215067,10794.574322,0.130455,43.653057,0.499895,0.00022
000000039405.png,0,6.427125,964.467067,0.075011,2.955509,5.035543,7794.387465,0.097404,16.911536,0.472585,0.000556
000000039477.png,0,7.495711,790.37638,0.005989,3.379367,4.459133,7074.052333,0.070602,74.341619,0.22202,0.0
000000039480.png,0,5.990903,196.522765,0.005438,3.749666,4.45659,3453.360843,0.029488,15.867234,0.700054,7.2e-05
000000039484.png,0,7.387531,2279.768267,0.019745,3.430529,4.897267,22644.92573,0.13451,77.913485,0.242609,0.00028
000000039551.png,0,6.030654,556.324643,0.006019,3.517341,4.261801,7440.331263,0.025852,31.454751,0.39031,3e-05
000000039670.png,0,7.833222,4042.125097,0.031753,2.472687,5.826837,14154.484785,0.228157,54.519094,0.348684,0.000921
000000039769.png,0,7.60803,1825.621778,0.012167,2.693802,5.320596,7112.608625,0.122936,44.122168,0.501595,0.000748
000000039785.png,0,7.592807,1135.563348,0.020707,3.807568,5.329399,8617.640226,0.143887,62.745167,0.174431,0.000108
000000039914.png,0,7.190351,4403.012346,0.05213,2.11504,5.875916,8832.834696,0.207493,26.838394,0.342873,0.005885
000000039951.png,0,6.899391,979.775931,0.02051,3.373718,3.954825,11916.305945,0.057587,38.748442,0.30348,0.000921
000000039956.png,0,7.680667,866.395457,0.014267,3.483352,4.823163,8352.805341,0.097481,61.410507,0.589661,6.6e-05
000000040036.png,0,7.799935,2182.467829,0.040918,3.632835,5.700538,22736.438795,0.198231,49.519053,0.413034,0.000743
000000040083.png,0,7.531293,1728.260843,0.027151,4.15186,5.729026,23987.341507,0.183094,60.029893,0.0,0.000102
000000040471.png,0,7.875719,2082.579621,0.019783,3.629742,5.444345,18395.875016,0.121082,60.654595,0.252095,0.000669
000000040757.png,0,6.627439,106.512966,0.009798,3.753603,4.110782,1459.022786,0.021206,41.27219,0.374203,5.1e-05
000000041488.png,0,6.739392,1316.801489,0.023208,4.18751,3.961836,37546.689757,0.053886,74.874135,0.593626,0.000161
000000041633.png,0,7.427813,1070.78098,0.006753,3.4357,4.165787,11272.862313,0.072025,79.680403,0.329653,0.000102
000000041635.png,0,7.391731,4985.725395,0.031512,2.498014,5.667702,15443.388898,0.187908,67.163895,8e-06,0.001468
000000041872.png,0,7.409924,231.563512,0.005945,3.816162,4.827772,3102.790685,0.037422,50.50042,0.758652,1.3e-05
000000041888.png,0,7.157346,4039.351784,0.015373,2.249796,5.719032,7998.519838,0.248508,41.785788,0.199039,0.003263
000000041990.png,0,7.169688,4195.218491,0.022249,2.638077,5.119566,19225.429605,0.128063,64.884764,0.141143,0.001424
000000042070.png,0,7.827632,2805.596485,0.028768,2.913739,4.888536,23955.811934,0.096977,68.579904,0.237278,0.004769
000000042102.png,0,6.750739,128.522442,0.006062,4.464495,4.188042,5107.866649,0.018852,71.684263,0.410079,5e-06
000000042178.png,0,7.277403,3232.383488,0.027529,2.34218,5.191381,12448.308515,0.116432,37.588099,0.417878,0.003642
000000042276.png,0,7.772993,254.693253,0.005616,4.310544,4.592217,5824.187117,0.053436,66.38935,0.395814,1.5e-05
000000042296.png,0,7.80003,1324.530789,0.009297,3.156026,5.082728,7057.304275,0.116554,57.575617,0.18076,0.000547
000000042528.png,0,7.710181,720.940292,0.006192,3.14598,4.347961,5340.231792,0.048592,78.503234,0.396388,2.1e-05
000000042563.png,0,6.792991,1891.273296,0.01009,2.510219,4.347019,8894.558711,0.090611,81.797583,0.12217,0.000202
000000042628.png,0,6.270183,341.061434,0.003534,3.655875,4.58097,4027.882792,0.040565,42.797475,0.121799,6e-05
000000042888.png,0,7.590178,2532.566241,0.049724,3.671405,5.996077,18569.564026,0.19463,44.53464,0.418036,0.000997
000000042889.png,0,7.42376,298.576299,0.010182,4.242037,3.857602,6466.126478,0.048645,70.115827,0.583517,6e-06
000000043314.png,0,7.23504,1177.22253,0.016648,3.765169,4.64459,16743.744632,0.112522,70.305208,0.176118,0.000213
000000043435.png,0,7.279228,631.379112,0.003938,2.550605,4.681455,1972.034234,0.033882,35.905475,0.192091,0.000118
000000043581.png,0,6.309583,479.529339,0.019882,3.726405,3.79309,7618.999262,0.083801,49.043127,0.641374,0.00053
000000043737.png,0,6.593019,1718.797745,0.015575,2.943717,4.14314,12400.301196,0.083664,93.108853,0.372036,0.001702
000000043816.png,0,7.374274,1762.080862,0.020565,3.045316,5.236463,8946.360387,0.125862,42.085947,0.480136,0.001015
000000044068.png,0,6.984625,324.25426,0.015497,3.466055,5.783101,3059.089939,0.101753,36.208818,0.557168,0.000419
000000044195.png,0,7.655471,728.73893,0.012787,4.114822,4.42392,9868.37601,0.072571,56.713049,0.393946,0.000107
